BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_1_62415	chr1	187242001	187245000	1	1	0	1	1	0			
CRE_1_62405	chr1	187212001	187215000	1	1	0	1	1	0			
CRE_1_62333	chr1	186996001	186999000	1	0	1	1	0	1			
CRE_1_62330	chr1	186987001	186990000	1	0	1	1	0	1	PLA2G4A		
CRE_1_62319	chr1	186954001	186957000	1	1	0	1	1	0	PLA2G4A		
CRE_1_62311	chr1	186930001	186933000	1	1	0	1	1	0	PLA2G4A		
CRE_1_62306	chr1	186915001	186918000	1	0	1	1	0	1	PLA2G4A		
CRE_1_62305	chr1	186912001	186915000	1	1	0	1	1	0	PLA2G4A		
CRE_1_62295	chr1	186882001	186885000	1	1	0	1	1	0	PLA2G4A		
CRE_1_62288	chr1	186861001	186864000	1	0	1	1	0	1	PLA2G4A		
CRE_1_62266	chr1	186795001	186798000	1	0	1	1	0	1			
CRE_1_6226	chr1	18675001	18678000	1	1	0	1	1	0	PAX7		
CRE_1_62259	chr1	186774001	186777000	1	0	1	1	0	1			
CRE_1_62215	chr1	186642001	186645000	1	1	0	1	1	0			
CRE_1_62213	chr1	186636001	186639000	1	0	1	1	0	1			
CRE_1_62183	chr1	186546001	186549000	1	1	0	1	1	0			
CRE_1_62175	chr1	186522001	186525000	1	1	0	1	1	0			
CRE_1_62141	chr1	186420001	186423000	1	1	0	1	1	0			
CRE_1_62120	chr1	186357001	186360000	1	1	0	1	1	0	TPR		
CRE_1_62036	chr1	186105001	186108000	1	1	0	1	1	0	HMCN1		
CRE_1_62028	chr1	186081001	186084000	1	0	1	1	0	1	HMCN1		
CRE_1_62003	chr1	186006001	186009000	1	0	1	1	0	1	HMCN1		
CRE_1_62001	chr1	186000001	186003000	1	0	1	1	0	1	HMCN1		
CRE_1_61987	chr1	185958001	185961000	1	0	1	1	0	1	HMCN1		
CRE_1_61966	chr1	185895001	185898000	1	0	1	1	0	1	HMCN1		
CRE_1_61961	chr1	185880001	185883000	1	0	1	1	0	1	HMCN1		
CRE_1_61960	chr1	185877001	185880000	1	0	1	1	0	1	HMCN1		
CRE_1_61894	chr1	185679001	185682000	1	0	1	1	0	1			
CRE_1_61889	chr1	185664001	185667000	1	1	0	1	1	0	LOC107985239		
CRE_1_61883	chr1	185646001	185649000	1	1	0	1	1	0	LOC107985239		
CRE_1_61873	chr1	185616001	185619000	1	1	0	1	1	0	LOC107985239		
CRE_1_61813	chr1	185436001	185439000	1	1	0	1	1	0			
CRE_1_61757	chr1	185268001	185271000	1	1	0	1	1	0	SWT1		
CRE_1_61745	chr1	185232001	185235000	1	1	0	1	1	0	SWT1		
CRE_1_61739	chr1	185214001	185217000	1	1	0	1	1	0	SWT1		
CRE_1_61733	chr1	185196001	185199000	1	1	0	1	1	0	SWT1		
CRE_1_61699	chr1	185094001	185097000	1	1	0	1	1	0	RNF2		
CRE_1_61667	chr1	184998001	185001000	1	1	0	1	1	0			
CRE_1_61666	chr1	184995001	184998000	1	0	1	1	0	1			
CRE_1_61610	chr1	184827001	184830000	1	1	0	1	1	0	FAM129A		
CRE_1_61601	chr1	184800001	184803000	1	1	0	1	1	0	FAM129A		
CRE_1_61582	chr1	184743001	184746000	1	0	1	1	0	1	EDEM3	H3K27ac|chr1:184742856-184743882	Only_27ac_2328
CRE_1_61489	chr1	184464001	184467000	1	0	1	1	0	1	C1orf21		
CRE_1_61483	chr1	184446001	184449000	1	1	0	1	1	0	C1orf21		
CRE_1_61456	chr1	184365001	184368000	1	1	0	1	1	0			
CRE_1_61448	chr1	184341001	184344000	1	1	0	1	1	0			
CRE_1_61441	chr1	184320001	184323000	1	1	0	1	1	0			
CRE_1_61388	chr1	184161001	184164000	1	1	0	1	1	0			
CRE_1_61382	chr1	184143001	184146000	1	0	1	1	0	1			
CRE_1_61379	chr1	184134001	184137000	1	0	1	1	0	1			
CRE_1_61376	chr1	184125001	184128000	1	0	1	1	0	1			
CRE_1_61368	chr1	184101001	184104000	1	1	0	1	1	0			
CRE_1_61326	chr1	183975001	183978000	1	0	1	1	0	1	COLGALT2		
CRE_1_61317	chr1	183948001	183951000	1	0	1	1	0	1	COLGALT2		
CRE_1_61309	chr1	183924001	183927000	1	1	0	1	1	0	RGL1		
CRE_1_61300	chr1	183897001	183900000	1	0	1	1	0	1	RGL1		
CRE_1_61273	chr1	183816001	183819000	1	0	1	1	0	1	RGL1		
CRE_1_61271	chr1	183810001	183813000	1	1	0	1	1	0	RGL1		
CRE_1_61269	chr1	183804001	183807000	1	1	0	1	1	0	RGL1		
CRE_1_61268	chr1	183801001	183804000	1	1	0	1	1	0	RGL1		
CRE_1_61247	chr1	183738001	183741000	1	1	0	1	1	0	RGL1		
CRE_1_61233	chr1	183696001	183699000	1	1	0	1	1	0	RGL1		
CRE_1_61228	chr1	183681001	183684000	1	1	0	1	1	0	RGL1		
CRE_1_61227	chr1	183678001	183681000	1	1	0	1	1	0	RGL1		
CRE_1_61176	chr1	183525001	183528000	1	0	1	1	0	1	SMG7		
CRE_1_61171	chr1	183510001	183513000	1	1	0	1	1	0	SMG7		
CRE_1_61127	chr1	183378001	183381000	1	0	1	1	0	1	NMNAT2		
CRE_1_61099	chr1	183294001	183297000	1	0	1	1	0	1	NMNAT2		
CRE_1_61093	chr1	183276001	183279000	1	0	1	1	0	1	NMNAT2		
CRE_1_6108	chr1	18321001	18324000	1	0	1	1	0	1	IGSF21		
CRE_1_6106	chr1	18315001	18318000	1	1	0	1	1	0	IGSF21		
CRE_1_61049	chr1	183144001	183147000	1	0	1	1	0	1	LAMC1		
CRE_1_61027	chr1	183078001	183081000	1	1	0	1	1	0	LAMC1		
CRE_1_60990	chr1	182967001	182970000	1	1	0	1	1	0			
CRE_1_60955	chr1	182862001	182865000	1	0	1	1	0	1	DHX9		
CRE_1_60934	chr1	182799001	182802000	1	0	1	1	0	1	NPL		
CRE_1_60926	chr1	182775001	182778000	1	0	1	1	0	1			
CRE_1_60919	chr1	182754001	182757000	1	1	0	1	1	0			
CRE_1_60877	chr1	182628001	182631000	1	0	1	1	0	1			
CRE_1_60875	chr1	182622001	182625000	1	0	1	1	0	1			
CRE_1_60865	chr1	182592001	182595000	1	0	1	1	0	1			
CRE_1_60862	chr1	182583001	182586000	1	1	0	1	1	0	RNASEL		
CRE_1_60856	chr1	182565001	182568000	1	1	0	1	1	0			
CRE_1_60847	chr1	182538001	182541000	1	0	1	1	0	1	RGSL1		
CRE_1_60825	chr1	182472001	182475000	1	1	0	1	1	0	RGSL1		
CRE_1_60734	chr1	182199001	182202000	1	1	0	1	1	0	ZNF648		
CRE_1_60732	chr1	182193001	182196000	1	1	0	1	1	0	ZNF648		
CRE_1_60693	chr1	182076001	182079000	1	0	1	1	0	1	ZNF648		
CRE_1_60688	chr1	182061001	182064000	1	1	0	1	1	0	ZNF648		
CRE_1_6067	chr1	18198001	18201000	1	0	1	1	0	1	IGSF21		
CRE_1_60631	chr1	181890001	181893000	1	1	0	1	1	0			
CRE_1_60629	chr1	181884001	181887000	1	0	1	1	0	1			
CRE_1_60615	chr1	181842001	181845000	1	0	1	1	0	1			
CRE_1_60591	chr1	181770001	181773000	1	1	0	1	1	0	CACNA1E		
CRE_1_60582	chr1	181743001	181746000	1	0	1	1	0	1	CACNA1E		
CRE_1_60574	chr1	181719001	181722000	1	1	0	1	1	0	CACNA1E		
CRE_1_60544	chr1	181629001	181632000	1	1	0	1	1	0	CACNA1E		
CRE_1_60527	chr1	181578001	181581000	1	0	1	1	0	1	CACNA1E		
CRE_1_60526	chr1	181575001	181578000	1	0	1	1	0	1	CACNA1E		
CRE_1_60518	chr1	181551001	181554000	1	1	0	1	1	0	CACNA1E		
CRE_1_60509	chr1	181524001	181527000	1	1	0	1	1	0	CACNA1E		
CRE_1_60500	chr1	181497001	181500000	1	0	1	1	0	1	CACNA1E		
CRE_1_60483	chr1	181446001	181449000	1	0	1	1	0	1	CACNA1E		
CRE_1_6046	chr1	18135001	18138000	1	1	0	1	1	0	IGSF21		
CRE_1_60424	chr1	181269001	181272000	1	1	0	1	1	0			
CRE_1_60363	chr1	181086001	181089000	1	0	1	1	0	1			Only_4me3_2005
CRE_1_60350	chr1	181047001	181050000	1	1	0	1	1	0	MR1		
CRE_1_60295	chr1	180882001	180885000	1	1	0	1	1	0	XPR1		
CRE_1_60259	chr1	180774001	180777000	1	0	1	1	0	1	XPR1		
CRE_1_60218	chr1	180651001	180654000	1	1	0	1	1	0	XPR1		
CRE_1_60207	chr1	180618001	180621000	1	1	0	1	1	0			
CRE_1_60188	chr1	180561001	180564000	1	0	1	1	0	1	OVAAL		
CRE_1_60152	chr1	180453001	180456000	1	0	1	1	0	1	ACBD6		
CRE_1_60130	chr1	180387001	180390000	1	1	0	1	1	0	ACBD6		
CRE_1_6011	chr1	18030001	18033000	1	1	0	1	1	0			
CRE_1_60087	chr1	180258001	180261000	1	0	1	1	0	1	LHX4		
CRE_1_60075	chr1	180222001	180225000	1	1	0	1	1	0			
CRE_1_60064	chr1	180189001	180192000	1	1	0	1	1	0	QSOX1		
CRE_1_6006	chr1	18015001	18018000	1	0	1	1	0	1			
CRE_1_60051	chr1	180150001	180153000	1	1	0	1	1	0			
CRE_1_6005	chr1	18012001	18015000	1	1	0	1	1	0			
CRE_1_60045	chr1	180132001	180135000	1	1	0	1	1	0			
CRE_1_6000	chr1	17997001	18000000	1	0	1	1	0	1			
CRE_1_59999	chr1	179994001	179997000	1	0	1	1	0	1	CEP350		
CRE_1_59993	chr1	179976001	179979000	1	0	1	1	0	1	CEP350		
CRE_1_59990	chr1	179967001	179970000	1	1	0	1	1	0	CEP350		
CRE_1_59923	chr1	179766001	179769000	1	1	0	1	1	0	FAM163A		
CRE_1_59909	chr1	179724001	179727000	1	1	0	1	1	0	LOC105371635		
CRE_1_59905	chr1	179712001	179715000	1	1	0	1	1	0	LOC105371635		
CRE_1_59892	chr1	179673001	179676000	1	0	1	1	0	1	TDRD5		
CRE_1_59891	chr1	179670001	179673000	1	1	0	1	1	0	TDRD5		
CRE_1_59878	chr1	179631001	179634000	1	0	1	1	0	1	TDRD5		
CRE_1_59856	chr1	179565001	179568000	1	1	0	1	1	0	NPHS2		
CRE_1_59832	chr1	179493001	179496000	1	0	1	1	0	1	AXDND1		
CRE_1_59810	chr1	179427001	179430000	1	0	1	1	0	1	AXDND1		
CRE_1_59784	chr1	179349001	179352000	1	0	1	1	0	1	SOAT1		
CRE_1_59756	chr1	179265001	179268000	1	1	0	1	1	0			
CRE_1_59740	chr1	179217001	179220000	1	0	1	1	0	1	ABL2		
CRE_1_59712	chr1	179133001	179136000	1	1	0	1	1	0	ABL2		
CRE_1_59685	chr1	179052001	179055000	1	1	0	1	1	0	FAM20B		
CRE_1_59672	chr1	179013001	179016000	1	1	0	1	1	0			
CRE_1_5966	chr1	17895001	17898000	1	1	0	1	1	0			
CRE_1_59658	chr1	178971001	178974000	1	1	0	1	1	0			
CRE_1_5960	chr1	17877001	17880000	1	1	0	1	1	0			
CRE_1_59580	chr1	178737001	178740000	1	1	0	1	1	0	RALGPS2		
CRE_1_59578	chr1	178731001	178734000	1	1	0	1	1	0	RALGPS2		
CRE_1_59572	chr1	178713001	178716000	1	0	1	1	0	1			
CRE_1_59523	chr1	178566001	178569000	1	1	0	1	1	0	LOC105371632	SE|chr1:178541900-178615100	
CRE_1_59466	chr1	178395001	178398000	1	0	1	1	0	1	RASAL2		
CRE_1_59441	chr1	178320001	178323000	1	1	0	1	1	0	RASAL2		
CRE_1_59440	chr1	178317001	178320000	1	1	0	1	1	0	RASAL2		
CRE_1_59388	chr1	178161001	178164000	1	1	0	1	1	0	RASAL2		
CRE_1_59360	chr1	178077001	178080000	1	0	1	1	0	1			
CRE_1_59352	chr1	178053001	178056000	1	1	0	1	1	0			
CRE_1_59309	chr1	177924001	177927000	1	1	0	1	1	0			
CRE_1_59308	chr1	177921001	177924000	1	1	0	1	1	0			
CRE_1_59295	chr1	177882001	177885000	1	1	0	1	1	0			
CRE_1_59281	chr1	177840001	177843000	1	1	0	1	1	0			
CRE_1_59274	chr1	177819001	177822000	1	0	1	1	0	1			
CRE_1_5927	chr1	17778001	17781000	1	0	1	1	0	1	ACTL8		
CRE_1_59269	chr1	177804001	177807000	1	0	1	1	0	1			
CRE_1_59265	chr1	177792001	177795000	1	0	1	1	0	1			
CRE_1_59240	chr1	177717001	177720000	1	0	1	1	0	1			
CRE_1_59231	chr1	177690001	177693000	1	0	1	1	0	1			
CRE_1_59224	chr1	177669001	177672000	1	1	0	1	1	0			
CRE_1_59219	chr1	177654001	177657000	1	0	1	1	0	1			
CRE_1_59207	chr1	177618001	177621000	1	1	0	1	1	0			
CRE_1_59200	chr1	177597001	177600000	1	0	1	1	0	1			
CRE_1_59191	chr1	177570001	177573000	1	0	1	1	0	1			
CRE_1_59184	chr1	177549001	177552000	1	0	1	1	0	1			
CRE_1_59136	chr1	177405001	177408000	1	0	1	1	0	1			
CRE_1_59097	chr1	177288001	177291000	1	1	0	1	1	0			
CRE_1_59091	chr1	177270001	177273000	1	1	0	1	1	0	BRINP2		
CRE_1_59084	chr1	177249001	177252000	1	1	0	1	1	0	BRINP2		
CRE_1_59053	chr1	177156001	177159000	1	0	1	1	0	1	ASTN1		
CRE_1_59051	chr1	177150001	177153000	1	1	0	1	1	0	ASTN1		
CRE_1_59048	chr1	177141001	177144000	1	1	0	1	1	0	ASTN1		
CRE_1_59046	chr1	177135001	177138000	1	0	1	1	0	1	ASTN1		
CRE_1_59040	chr1	177117001	177120000	1	0	1	1	0	1	ASTN1		
CRE_1_59039	chr1	177114001	177117000	1	0	1	1	0	1	ASTN1		
CRE_1_59029	chr1	177084001	177087000	1	1	0	1	1	0	ASTN1		
CRE_1_59023	chr1	177066001	177069000	1	1	0	1	1	0	ASTN1		
CRE_1_58980	chr1	176937001	176940000	1	0	1	1	0	1	ASTN1		
CRE_1_58978	chr1	176931001	176934000	1	1	0	1	1	0	ASTN1		
CRE_1_58962	chr1	176883001	176886000	1	0	1	1	0	1	ASTN1		
CRE_1_58960	chr1	176877001	176880000	1	1	0	1	1	0	ASTN1		
CRE_1_5896	chr1	17685001	17688000	1	1	0	1	1	0	ARHGEF10L		
CRE_1_58942	chr1	176823001	176826000	1	0	1	1	0	1	PAPPA2		
CRE_1_58916	chr1	176745001	176748000	1	1	0	1	1	0	PAPPA2		
CRE_1_58913	chr1	176736001	176739000	1	0	1	1	0	1	PAPPA2		
CRE_1_58904	chr1	176709001	176712000	1	1	0	1	1	0	PAPPA2		
CRE_1_58883	chr1	176646001	176649000	1	1	0	1	1	0	PAPPA2		
CRE_1_58847	chr1	176538001	176541000	1	1	0	1	1	0	PAPPA2		
CRE_1_58830	chr1	176487001	176490000	1	0	1	1	0	1	PAPPA2		
CRE_1_58815	chr1	176442001	176445000	1	0	1	1	0	1			
CRE_1_58802	chr1	176403001	176406000	1	1	0	1	1	0			
CRE_1_58797	chr1	176388001	176391000	1	0	1	1	0	1			
CRE_1_58758	chr1	176271001	176274000	1	1	0	1	1	0			
CRE_1_58743	chr1	176226001	176229000	1	1	0	1	1	0			
CRE_1_58700	chr1	176097001	176100000	1	1	0	1	1	0	RFWD2		
CRE_1_58698	chr1	176091001	176094000	1	0	1	1	0	1	RFWD2		
CRE_1_58697	chr1	176088001	176091000	1	1	0	1	1	0	RFWD2		
CRE_1_58665	chr1	175992001	175995000	1	1	0	1	1	0	RFWD2		
CRE_1_58633	chr1	175896001	175899000	1	0	1	1	0	1	LOC107985228		
CRE_1_58596	chr1	175785001	175788000	1	1	0	1	1	0			
CRE_1_58531	chr1	175590001	175593000	1	0	1	1	0	1	TNR		
CRE_1_58512	chr1	175533001	175536000	1	1	0	1	1	0	TNR		
CRE_1_58434	chr1	175299001	175302000	1	1	0	1	1	0			
CRE_1_58353	chr1	175056001	175059000	1	0	1	1	0	1			
CRE_1_58337	chr1	175008001	175011000	1	0	1	1	0	1	CACYBP		
CRE_1_58325	chr1	174972001	174975000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58324	chr1	174969001	174972000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58314	chr1	174939001	174942000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58296	chr1	174885001	174888000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58285	chr1	174852001	174855000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58271	chr1	174810001	174813000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58270	chr1	174807001	174810000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58258	chr1	174771001	174774000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58249	chr1	174744001	174747000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58238	chr1	174711001	174714000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58223	chr1	174666001	174669000	1	0	1	1	0	1	RABGAP1L		
CRE_1_5820	chr1	17457001	17460000	1	1	0	1	1	0			
CRE_1_58188	chr1	174561001	174564000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58185	chr1	174552001	174555000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58181	chr1	174540001	174543000	1	1	0	1	1	0	RABGAP1L		
CRE_1_5818	chr1	17451001	17454000	1	0	1	1	0	1			
CRE_1_58168	chr1	174501001	174504000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58157	chr1	174468001	174471000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58149	chr1	174444001	174447000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58145	chr1	174432001	174435000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58141	chr1	174420001	174423000	1	1	0	1	1	0	RABGAP1L		
CRE_1_58122	chr1	174363001	174366000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58070	chr1	174207001	174210000	1	0	1	1	0	1	RABGAP1L		
CRE_1_58030	chr1	174087001	174090000	1	1	0	1	1	0			
CRE_1_58023	chr1	174066001	174069000	1	1	0	1	1	0			
CRE_1_58021	chr1	174060001	174063000	1	0	1	1	0	1			
CRE_1_58009	chr1	174024001	174027000	1	0	1	1	0	1			
CRE_1_58004	chr1	174009001	174012000	1	1	0	1	1	0			
CRE_1_57972	chr1	173913001	173916000	1	1	0	1	1	0	SERPINC1		
CRE_1_57959	chr1	173874001	173877000	1	1	0	1	1	0	ZBTB37		
CRE_1_57956	chr1	173865001	173868000	1	0	1	1	0	1	GAS5	H3K27ac|chr1:173861650-173871641	Both|chr1:173864598-173871614
CRE_1_57952	chr1	173853001	173856000	1	0	1	1	0	1	DARS2		
CRE_1_57938	chr1	173811001	173814000	1	1	0	1	1	0	CENPL		
CRE_1_57920	chr1	173757001	173760000	1	1	0	1	1	0	KLHL20		
CRE_1_57915	chr1	173742001	173745000	1	1	0	1	1	0	KLHL20		
CRE_1_57887	chr1	173658001	173661000	1	1	0	1	1	0	ANKRD45		
CRE_1_57864	chr1	173589001	173592000	1	0	1	1	0	1	SLC9C2		
CRE_1_57860	chr1	173577001	173580000	1	1	0	1	1	0	SLC9C2		
CRE_1_57828	chr1	173481001	173484000	1	0	1	1	0	1	PRDX6		
CRE_1_57826	chr1	173475001	173478000	1	1	0	1	1	0	LOC100506023	H3K27ac|chr1:173476138-173477092	Both|chr1:173476138-173477092
CRE_1_57817	chr1	173448001	173451000	1	1	0	1	1	0	LOC100506023		
CRE_1_57804	chr1	173409001	173412000	1	0	1	1	0	1	LOC100506023	H3K27ac|chr1:173408826-173419139,SE|chr1:173407453-173445646	Only_27ac_2167
CRE_1_57802	chr1	173403001	173406000	1	0	1	1	0	1	LOC100506023		
CRE_1_57754	chr1	173259001	173262000	1	0	1	1	0	1	LOC100506023		
CRE_1_57743	chr1	173226001	173229000	1	1	0	1	1	0	TNFSF4		
CRE_1_57740	chr1	173217001	173220000	1	0	1	1	0	1	TNFSF4		
CRE_1_57719	chr1	173154001	173157000	1	1	0	1	1	0			
CRE_1_57718	chr1	173151001	173154000	1	1	0	1	1	0			
CRE_1_57689	chr1	173064001	173067000	1	0	1	1	0	1			
CRE_1_57678	chr1	173031001	173034000	1	1	0	1	1	0			
CRE_1_57669	chr1	173004001	173007000	1	0	1	1	0	1			
CRE_1_57665	chr1	172992001	172995000	1	1	0	1	1	0			
CRE_1_57658	chr1	172971001	172974000	1	0	1	1	0	1			
CRE_1_57654	chr1	172959001	172962000	1	1	0	1	1	0			
CRE_1_57619	chr1	172854001	172857000	1	1	0	1	1	0			
CRE_1_57618	chr1	172851001	172854000	1	1	0	1	1	0			
CRE_1_57589	chr1	172764001	172767000	1	0	1	1	0	1			
CRE_1_57565	chr1	172692001	172695000	1	1	0	1	1	0			
CRE_1_57544	chr1	172629001	172632000	1	1	0	1	1	0			
CRE_1_57538	chr1	172611001	172614000	1	1	0	1	1	0			
CRE_1_57532	chr1	172593001	172596000	1	1	0	1	1	0	SUCO		
CRE_1_57502	chr1	172503001	172506000	1	0	1	1	0	1			
CRE_1_57481	chr1	172440001	172443000	1	1	0	1	1	0	PIGC		
CRE_1_57467	chr1	172398001	172401000	1	0	1	1	0	1	DNM3	H3K27ac|chr1:172398152-172399637	Only_27ac_2160
CRE_1_57454	chr1	172359001	172362000	1	1	0	1	1	0	DNM3		
CRE_1_57399	chr1	172194001	172197000	1	0	1	1	0	1	DNM3		
CRE_1_57398	chr1	172191001	172194000	1	1	0	1	1	0	DNM3		
CRE_1_57359	chr1	172074001	172077000	1	1	0	1	1	0	DNM3		
CRE_1_57344	chr1	172029001	172032000	1	1	0	1	1	0	DNM3		
CRE_1_57343	chr1	172026001	172029000	1	1	0	1	1	0	DNM3		
CRE_1_57339	chr1	172014001	172017000	1	1	0	1	1	0	DNM3		
CRE_1_5733	chr1	17196001	17199000	1	1	0	1	1	0			
CRE_1_57317	chr1	171948001	171951000	1	0	1	1	0	1	DNM3		
CRE_1_57310	chr1	171927001	171930000	1	0	1	1	0	1	DNM3		
CRE_1_57251	chr1	171750001	171753000	1	0	1	1	0	1			
CRE_1_5724	chr1	17169001	17172000	1	1	0	1	1	0			
CRE_1_5723	chr1	17166001	17169000	1	0	1	1	0	1			
CRE_1_57227	chr1	171678001	171681000	1	1	0	1	1	0			
CRE_1_57204	chr1	171609001	171612000	1	1	0	1	1	0	LOC105371612		
CRE_1_57124	chr1	171369001	171372000	1	0	1	1	0	1			
CRE_1_57123	chr1	171366001	171369000	1	1	0	1	1	0			
CRE_1_57114	chr1	171339001	171342000	1	0	1	1	0	1	FMO4		
CRE_1_57073	chr1	171216001	171219000	1	1	0	1	1	0	LOC105371611		
CRE_1_57072	chr1	171213001	171216000	1	1	0	1	1	0	LOC105371611		
CRE_1_57058	chr1	171171001	171174000	1	0	1	1	0	1	LOC105371611		
CRE_1_57056	chr1	171165001	171168000	1	1	0	1	1	0	LOC105371611		
CRE_1_57040	chr1	171117001	171120000	1	1	0	1	1	0	FMO3		
CRE_1_57029	chr1	171084001	171087000	1	1	0	1	1	0			
CRE_1_57016	chr1	171045001	171048000	1	0	1	1	0	1	MROH9		
CRE_1_57008	chr1	171021001	171024000	1	1	0	1	1	0	MROH9		
CRE_1_57000	chr1	170997001	171000000	1	1	0	1	1	0	MROH9		
CRE_1_56995	chr1	170982001	170985000	1	1	0	1	1	0	MROH9		
CRE_1_56987	chr1	170958001	170961000	1	0	1	1	0	1	MROH9		
CRE_1_56984	chr1	170949001	170952000	1	1	0	1	1	0	MROH9		
CRE_1_56964	chr1	170889001	170892000	1	0	1	1	0	1			
CRE_1_56961	chr1	170880001	170883000	1	0	1	1	0	1			
CRE_1_56960	chr1	170877001	170880000	1	0	1	1	0	1			
CRE_1_56939	chr1	170814001	170817000	1	1	0	1	1	0			
CRE_1_5693	chr1	17076001	17079000	1	0	1	1	0	1	PADI2		
CRE_1_56929	chr1	170784001	170787000	1	0	1	1	0	1			
CRE_1_56926	chr1	170775001	170778000	1	0	1	1	0	1			
CRE_1_56903	chr1	170706001	170709000	1	0	1	1	0	1	PRRX1		
CRE_1_56902	chr1	170703001	170706000	1	1	0	1	1	0	PRRX1		
CRE_1_56862	chr1	170583001	170586000	1	0	1	1	0	1			
CRE_1_5685	chr1	17052001	17055000	1	1	0	1	1	0			Only_4me3_286
CRE_1_56837	chr1	170508001	170511000	1	0	1	1	0	1	LOC101928650		
CRE_1_5683	chr1	17046001	17049000	1	1	0	1	1	0	SDHB		
CRE_1_56817	chr1	170448001	170451000	1	0	1	1	0	1			
CRE_1_56809	chr1	170424001	170427000	1	0	1	1	0	1			
CRE_1_56808	chr1	170421001	170424000	1	1	0	1	1	0			
CRE_1_56799	chr1	170394001	170397000	1	0	1	1	0	1			
CRE_1_56795	chr1	170382001	170385000	1	1	0	1	1	0			
CRE_1_56776	chr1	170325001	170328000	1	1	0	1	1	0			
CRE_1_56775	chr1	170322001	170325000	1	0	1	1	0	1			
CRE_1_56759	chr1	170274001	170277000	1	1	0	1	1	0	LINC01142		
CRE_1_56758	chr1	170271001	170274000	1	0	1	1	0	1	LINC01142		
CRE_1_56720	chr1	170157001	170160000	1	1	0	1	1	0	METTL11B		
CRE_1_56718	chr1	170151001	170154000	1	1	0	1	1	0	METTL11B		
CRE_1_56635	chr1	169902001	169905000	1	1	0	1	1	0			
CRE_1_56576	chr1	169725001	169728000	1	0	1	1	0	1	SELE		
CRE_1_56571	chr1	169710001	169713000	1	0	1	1	0	1	SELL		
CRE_1_56565	chr1	169692001	169695000	1	1	0	1	1	0	SELL	H3K27ac|chr1:169689628-169698636	Only_27ac_2142
CRE_1_56540	chr1	169617001	169620000	1	1	0	1	1	0	SELP		
CRE_1_56508	chr1	169521001	169524000	1	1	0	1	1	0	F5		
CRE_1_56472	chr1	169413001	169416000	1	1	0	1	1	0	CCDC181		
CRE_1_56458	chr1	169371001	169374000	1	1	0	1	1	0	BLZF1		
CRE_1_56456	chr1	169365001	169368000	1	0	1	1	0	1	NME7		
CRE_1_56454	chr1	169359001	169362000	1	1	0	1	1	0	NME7		
CRE_1_5645	chr1	16932001	16935000	1	0	1	1	0	1	CROCC		
CRE_1_56446	chr1	169335001	169338000	1	1	0	1	1	0	NME7		
CRE_1_5642	chr1	16923001	16926000	1	1	0	1	1	0	CROCC		
CRE_1_56406	chr1	169215001	169218000	1	1	0	1	1	0	NME7		
CRE_1_56396	chr1	169185001	169188000	1	0	1	1	0	1	NME7		
CRE_1_56395	chr1	169182001	169185000	1	1	0	1	1	0	NME7		
CRE_1_56386	chr1	169155001	169158000	1	0	1	1	0	1	NME7		
CRE_1_56384	chr1	169149001	169152000	1	0	1	1	0	1	NME7		
CRE_1_56370	chr1	169107001	169110000	1	0	1	1	0	1	ATP1B1	H3K27ac|chr1:169106998-169110633	Both|chr1:169106998-169110633
CRE_1_56352	chr1	169053001	169056000	1	1	0	1	1	0	LINC00970		
CRE_1_56326	chr1	168975001	168978000	1	0	1	1	0	1	LINC00970		
CRE_1_56323	chr1	168966001	168969000	1	0	1	1	0	1	LINC00970		
CRE_1_56321	chr1	168960001	168963000	1	0	1	1	0	1	LINC00970		
CRE_1_56319	chr1	168954001	168957000	1	1	0	1	1	0	LINC00970		
CRE_1_56272	chr1	168813001	168816000	1	1	0	1	1	0			
CRE_1_56256	chr1	168765001	168768000	1	0	1	1	0	1			
CRE_1_56255	chr1	168762001	168765000	1	0	1	1	0	1			
CRE_1_56242	chr1	168723001	168726000	1	1	0	1	1	0	DPT		
CRE_1_56230	chr1	168687001	168690000	1	1	0	1	1	0			
CRE_1_56229	chr1	168684001	168687000	1	0	1	1	0	1			
CRE_1_56226	chr1	168675001	168678000	1	0	1	1	0	1			
CRE_1_56218	chr1	168651001	168654000	1	1	0	1	1	0	LOC105371604		
