geneName Pvalue_OE_WT Pvalue_Repair_WT FDR_OE_WT FDR_Repair_WT FoldC_OE_WT FoldC_Repair_WT
3725 POLR3D 0.177871296707132 0.00332399210120541 0.338354219682511 0.0154166515374903 -0.0853449622126359 -0.303509114009827
3727 DRAP1 0.0130122248375408 0.389559361462314 0.0771390081734754 0.493147908897487 0.278449796091337 -0.0624199756342172
3730 ACBD6 0.355395841268242 0.0177578688532489 0.520504479349481 0.0484271492014838 -0.0845399925527204 -0.409616179080077
3732 LAGE3 0.0235200352274185 0.201128778172704 0.105464298820745 0.297185999378223 0.251161534652258 0.104186006876782
3736 LPCAT3 0.411745692210284 0.257940599490804 0.574756122675413 0.359410193103877 0.071550630243987 0.121570502477246
3737 GINS2 0.056768626360041 0.45867799033938 0.168921908333798 0.558090568405414 0.333383355350502 -0.0811880512087324
3740 SPCS3 0.37512230006905 0.0678463958356136 0.539342506988168 0.1300836803921 -0.0361010713012266 0.0839897850357065
3741 TOR1A 0.316488560647878 0.110948390825921 0.48598738509574 0.188223163197302 -0.0889178538262705 0.107217135524358
3742 PYCARD 0.172740211894131 0.0457327779614555 0.332554535077707 0.0962638709753939 0.179457100625539 0.290627710877301
3750 SLC7A6 0.68967271814016 0.71676085559663 0.798065278134019 0.785674330488809 0.0660895637984513 0.0395677412937427
3751 LAMTOR4 0.0439029213800781 0.206700160080434 0.146253676325946 0.303145323787688 0.321270159969684 0.151411846384665
3752 MRPS15 0.000329652887552405 0.0205144178633662 0.0141071160738859 0.0538724641607222 -0.267627123265733 -0.126060084109961
3754 VPS26C 0.0121080672528504 0.068812557693628 0.0735579296957205 0.131429445986059 -0.244392358195206 -0.156456509257964
3760 GOLGA7 0.114379549787546 0.58299842367429 0.256984334159412 0.66790611795886 -0.11847043366156 0.0571883253601868
3761 MRPL27 0.0583085877581468 0.598939860607021 0.171499348130807 0.681343454615811 -0.157150424557413 -0.038245425728956
3764 PANK2 0.9115221324491 0.779659976811059 0.946826923049677 0.83309662262057 -0.00806068094676249 0.0218783240712792
3765 GMFB 0.081605727943192 0.345638294232519 0.211618861640261 0.449448107588032 0.329860173817977 0.127158637563667
3766 MICOS13 0.588800046542765 0.000128086714813723 0.720606659261043 0.002426814213373 -0.0449740272261732 0.399048205509828
3771 C1GALT1 0.715464881444455 0.976723091099388 0.813855243813791 0.981910549767053 0.0470956300998768 0.00387142005044971
3775 USP34 0.0202306733274017 0.52362020359745 0.0973178114708469 0.617230283265863 0.147405449545397 0.0582092458980039
3776 DERL1 0.121484125259512 0.000897380035645809 0.267120574487356 0.00664081089200464 0.0833750608297041 0.524967627851499
3777 KDELR2 0.123071812525924 0.317469373636901 0.269466878863867 0.421555022561467 -0.302491665621513 0.0935707228233795
3783 THEM6 0.158142064411776 0.000360574169075005 0.314099510896145 0.00412905287418634 0.0572806710334728 0.369714964337003
3786 RER1 0.4600267965221 0.236942932229605 0.61527411597436 0.336650183151369 -0.0749836881328569 0.118338823247425
3787 SERPIND1 0.000948653045687456 2.06207616317491e-05 0.0220730834401048 0.0010362433223877 0.33854252069032 0.453643702926929
3795 DDB2 0.00105243638573083 0.00455213701417662 0.0232562525455655 0.0188217889479373 0.526527899868055 0.296596224251585
3799 COX6B1 0.00237259653330425 0.00329430315556975 0.0328357210063712 0.0153201375860099 -0.96017717423692 -1.03224203181676
3806 MARCHF5 0.0564195967324199 0.00649917238991489 0.168607293699195 0.0238579548157443 0.175957710807157 0.339382771139157
3810 GALNT3 0.291454657424249 0.569801669788263 0.461618514941222 0.656912786898936 -0.0456582983369032 0.0191914797912727
3812 MRPL28 0.49672088238258 0.222382331850363 0.648757831746716 0.320171357959735 0.0489045508429502 0.0436930024345301
3815 GPAA1 0.706662437705107 0.030827251571847 0.807325727043779 0.0725281155163091 -0.0423803340245978 0.421236603228277
3818 SNX3 0.0326465011769789 0.00410307277561342 0.125291932853426 0.0176244852170747 -0.24865455497924 -0.409529230862239
3825 FIS1 0.610290228096928 0.117988232124014 0.736331519960303 0.197896010847017 -0.0196918024591941 -0.124019542347872
3829 OXA1L 0.0695444964508777 0.0043789887719375 0.189753460005136 0.018432985814931 -0.171074450441289 0.234427975062729
3830 PSMG3 0.149597292079364 0.229205072682468 0.303296350882409 0.32808779209194 0.128906447622159 -0.0875557905151751
3832 SATB1 0.00384724816075866 0.0245133281625709 0.0412587889202374 0.0611769462726456 0.235335473930231 0.250747421959064
3835 NEK7 0.770997973678062 0.117877633600846 0.85198238935902 0.197774596926411 -0.0309429695319583 -0.185796668712015
3836 CDYL 0.133947055171565 0.0572566386796321 0.283099206846885 0.114380687690381 0.192912842537332 0.239674029376429
3837 HLA-DMB 0.0232115405380693 0.19425889115763 0.104929370779729 0.28968136578274 -0.162487245267769 0.0680112045584274
3838 PDLIM7 0.317841383076816 0.0808623242211566 0.487162273854191 0.148206401911949 0.122196831631872 0.241553790352798
3842 GID8 0.271648513694614 0.00819091018198359 0.439803786951305 0.0278007548209489 -0.130048928337199 -0.282908043448309
3852 PPIL3 0.124333645762416 0.213439118334573 0.270940196379798 0.310544259971055 -0.251146819792151 -0.207223262625774
3854 H3-2 0.119311467255997 0.681023836476497 0.264591325842777 0.752718210036803 0.231273155260016 -0.0480205803015821
3856 WBP2 0.308838947754726 0.559507217537521 0.478995347759504 0.64831192253732 -0.139846483581227 -0.0672233348606959
3861 POLR1D 0.555007653343282 0.650093632568808 0.694061274149511 0.724722085327622 0.0421217655632411 -0.0261178529874257
3866 PRC1 0.859545840357988 0.280274572093879 0.913849215995354 0.382468016123891 -0.0118792876241312 0.113698184000288
3869 TRAPPC3 0.103304119896848 0.283397123141057 0.242935994814214 0.385712203360008 -0.136316924814942 -0.0855151519581518
3872 TRMT61B 0.164753413711925 0.00188617694811835 0.322649893822522 0.0105773043157753 0.211174043948564 0.368981416621384
3880 RBCK1 0.892043741559153 0.839357805856393 0.934092333868132 0.88021772277833 0.0117715030789789 -0.0312422457048189
3881 TST 0.114384316308604 0.00669280677139369 0.256984334159412 0.0243102233741363 0.0709220885026625 0.170155215636633
3885 SNRPF 0.335102956451559 0.338069062014143 0.50377371553682 0.442460590515612 -0.0733858378136478 0.11331625404233
3890 PDF 0.220088821159628 0.635409484573979 0.384728044012912 0.71311350653836 -0.0950666197392813 0.033103287736866
3893 NDUFS6 0.427737012209026 0.824858108141337 0.588662448240957 0.869190872911148 -0.0379796732153714 -0.0174597056529375
3896 PDE6D 0.150883022694315 0.650041621036489 0.304972840479886 0.724722085327622 0.0636940388867515 0.0428054207024111
3898 MRPL9 0.212168597169296 0.0404842996674491 0.37621947891342 0.0879005711139717 0.223069558359194 0.21293386222453
3900 RWDD1 0.527073352175935 0.54822836821924 0.673994092163543 0.6384190181762 0.114350110059764 0.125799864614592
3902 TFB2M 0.504963742468401 0.0847817863087704 0.654645071550935 0.153488381218153 0.0520517257440751 -0.197150278241896
3912 PPP3R1 0.00592739844640649 0.00075716130954769 0.0516501925228956 0.00606666708702607 0.314438434245957 0.473492909047993
3917 LSM7 0.111201236331911 0.0247160866201782 0.25322375682093 0.0615346148850612 -0.13117813519329 -0.293007759054168
3928 DENND4C 0.0457458491232105 0.133286166940809 0.14990490084098 0.217974470801147 -0.220144948545082 -0.0633867275105562
3930 NDUFA5 0.103785778150483 0.869378816013088 0.243736473551226 0.901784519375499 0.35452531559625 -0.0247097116005826
3932 MNAT1 0.928569028624316 0.15408080649082 0.956281992073112 0.242629222511859 -0.00962544154095113 -0.159198580081283
3935 OS9 0.583318797539397 0.234034863317189 0.717037567121382 0.333525454991677 -0.0229784026751094 0.0845310120792053
3938 COMMD5 0.0913559810968558 0.000594684478314807 0.2264648267037 0.00538127073384168 -0.0646714511916535 0.172204753700319
3944 RMND5A 0.754717458766216 0.521891395904302 0.840632142581006 0.615613004831511 0.0272791553109766 0.0463324421326394
3948 GEMIN6 0.0864432990502663 0.00731177320128731 0.218723546037256 0.0259217384177144 -0.110593574732327 -0.160649057681045
3960 SFT2D2 0.224725047766888 0.00893839690973183 0.39035975661518 0.0295246601179144 -0.0483611505311163 0.272683172780807
3962 ZNF787 0.0365261212705948 0.153051576290927 0.131448857732285 0.241522853317633 0.29186734709665 0.167409139631035
3966 NOP10 0.840030043333337 0.250053710106775 0.900765590282443 0.350943059520789 0.0290848922850202 -0.243713494273075
3969 ERI3 0.565924205674463 0.206537845467137 0.702957448661152 0.303145323787688 -0.10028127064515 -0.234626048663779
3970 ACYP1 0.116727193671404 0.00117283490043785 0.260476169968725 0.0079458029380449 0.120554998626526 0.456449191876183
3974 ATP5MF 0.276366122305489 0.009342881868063 0.44562961029695 0.0304718062691204 0.115987926282491 0.472345398168077
3981 SGF29 0.529762647457915 0.325466681519977 0.675881553670734 0.429748863149847 0.0516058375630202 -0.0645488615689249
3982 MOB2 0.406190917734569 0.956321255370502 0.569151107253419 0.966026311045613 -0.110428658947825 -0.0060664073685448
3983 MBD3 0.0149127370601887 0.464357223127801 0.0823482798395413 0.563279350107686 0.100718799429089 -0.0458425294278939
3985 CYB5R4 0.600920279387836 0.419292513251464 0.729105336641219 0.520794183438721 0.0326885651542614 0.0216740413352596
3991 LSM6 0.139810043029339 0.128354549215221 0.291914797385985 0.211378665840912 0.123913406074523 0.161705388420197
3992 PAN2 0.332876244992746 0.0815297328414303 0.501878601611952 0.149010556916399 -0.0656591316103654 -0.104225141446779
3995 SIAE 0.240676025372122 0.00111579370733522 0.407787518400696 0.00769021069130109 -0.064776919655106 0.431044976511146
3999 MACROD1 0.713209444958232 0.00131092188764868 0.812584654876471 0.00852428604330351 -0.022569202376248 0.324388170735938
4003 MRPS6 0.194121288567124 0.300811225501507 0.356471947704623 0.404113443076679 -0.147199792787578 -0.0784635493681236
4009 RNF113A 0.473513331492082 0.0154961927419498 0.627954138817068 0.043805731093573 -0.0566387380950175 -0.282137403380908
4012 DYNLRB1 0.00939842800909429 0.0341531372850643 0.0636731196008796 0.0782890339182872 -0.19998749671201 -0.156393583914705
4014 NAA20 0.00157647215425018 0.000985395381225801 0.0271993995679964 0.00703504343893068 0.561713686101886 0.632577906695071
4016 TSEN15 0.210510091114653 0.0082276848549024 0.375206691325566 0.0279072718276375 -0.104151961862783 -0.202633703268551
4018 FXN 0.316040975392271 0.00399937665555471 0.485697175959143 0.0174248935767266 -0.124106169871894 0.479902359056389
4019 ATG2A 0.812470699996373 0.555535916927812 0.880701223702875 0.644865195339393 -0.0223254463032916 0.0123068375151387
4020 ATPAF1 0.0568263990548976 0.204880121069912 0.16894511287085 0.301695449973787 -0.189802584657045 -0.180485613533973
4028 SIGMAR1 0.210915355846347 4.0409664689612e-07 0.375450637977533 0.000209160424433432 0.0816661019714182 0.518897267120266
4035 HINT3 0.863509723693898 0.161963985197225 0.915190490573671 0.25288856331247 0.0166285498198366 -0.145170657929667
4036 ISG20 0.438954766493299 0.0152432797868395 0.597745296334995 0.0432561492196719 0.0923689438663011 0.440743174242494
4037 POMP 0.82939435057862 0.149801400974738 0.892799443803727 0.237625513774209 0.0190126670573179 0.0781927854654771
4039 PEA15 0.51880890047912 0.280769152261523 0.667832596090506 0.382941009777508 -0.0463188450705747 -0.144987778037427
4040 DIABLO 0.521129527793905 0.212110130654981 0.669986695444922 0.309088411112101 0.128053371560345 0.0842387730170504
4042 TIMM17B 0.124329027402899 0.599515297141946 0.270940196379798 0.681848204352167 -0.208077180006752 0.0633377050689656
4043 CBR4 0.394715052090663 0.00306074315081044 0.557295447250756 0.0145662158231563 -0.0413184536876408 0.227370068788385
4044 MORF4L2 0.364074234318137 0.00604783920767606 0.528448748410173 0.0227497207405024 0.030617364195777 -0.140559645172088
4045 CHUK 0.293519373500209 0.841547202107536 0.46413592670823 0.881523410185419 -0.0878212610750513 0.028256883254862
4046 CALCOCO2 0.545694324442127 0.507387349612234 0.687396890560343 0.601795811547416 -0.382585571343942 -0.0582323700059462
4052 REEP5 0.000275435398057622 0.00021127508816347 0.0137340612672946 0.00311555514625106 0.276006149240109 0.499905783912057
4053 TMEM201 0.0358448840981077 0.0365934623666147 0.130381672587355 0.0820903979614035 -0.0975074565807006 -0.165805831913497
4056 PHPT1 0.32790894102879 0.0241078509603459 0.496564271142486 0.0603979847873913 -0.118126487131065 -0.371428581111829
4057 ARL6IP1 0.015768669828608 0.00150155328947786 0.0850615246437546 0.00918680830536334 0.363162848968502 0.66203935783377
4060 TMCO1 0.181447838612033 0.00087054852902548 0.342639187397257 0.00653985368103902 0.0798685837967312 0.411747874902375
4066 TRIM4 0.373395428704817 0.646869348489322 0.537456823964442 0.721749460612359 -0.102458722958843 0.0256667340551306
4070 KYAT1 0.862700861514488 9.10763794280709e-05 0.915028618688318 0.00215256319598034 0.009260558188247 0.304031153282239
4071 CAND2 0.183149601393204 0.0260717180710963 0.343471861163488 0.0638350107549644 0.275373363891664 0.329170856028176
4075 DGAT1 0.915384734829701 0.217455799389005 0.948884513702574 0.315015734015531 -0.00693915962952474 0.0705171979171801
4083 HGFAC 0.696581928313852 0.858207857838869 0.801936846297264 0.894098188748768 0.0264368518543829 0.0169971438668117
4087 SLC35A4 0.00341008695816657 4.55366169817014e-05 0.0392065938253715 0.00161487205175879 0.0734272180360431 0.273421367401248
4089 ABRACL 0.0300893106547714 0.0076482301443222 0.118995192604918 0.0267172099652474 0.177644031980252 0.395371618180398
4106 TFB1M 0.00386600188091161 0.0547323084017814 0.0412587889202374 0.110748408243792 -0.236029822497882 -0.100637223584203
4107 DENND2D 0.00633984796061136 0.0141832091243928 0.0529275049098781 0.0412660429611338 0.28672281883822 0.321404438957231
4109 MIF 0.014713799183413 0.00683942993601405 0.0820048466803568 0.0246696093023057 0.623118620928992 0.603223698852723
4118 SNRPG 0.042606035340675 0.0356696082133809 0.144257371423974 0.0806931346645365 -0.638181782154662 -0.522008944822684
4120 NDUFC2 0.0841146957337935 0.0138914378354284 0.215640250182325 0.0406916141687477 0.191157645591923 0.288091147204836
4130 MPC2 0.00711162315287986 0.0021953052865839 0.0552195601135838 0.0116185073244972 0.516022524648074 0.700896699429439
4133 MTHFS 0.33960291376211 0.0035868457190353 0.507004523112975 0.0161526754097861 -0.0497183289742438 -0.294063204119604
4134 APOE 0.00129042238934811 2.04892242196365e-05 0.0255909053151948 0.0010362433223877 -0.310504727948141 -0.53361992231229
4144 CMTM6 0.00665856683667696 0.000113219724523254 0.0539478045662631 0.0023163055104046 -0.204087920188311 0.496601847657868
4145 POLE3 0.0113562723335431 0.279449278062597 0.070990417389395 0.381537224895073 0.243464380449959 -0.158920333421198
4149 MRPL21 0.547372740471127 0.0770051079892854 0.688338509397121 0.142749356491864 0.0856840585771792 0.278995247903897
4150 MRPS24 0.0485494716206605 0.147188441744512 0.154927290449161 0.234414576759875 -0.18541257159912 -0.148353946722198
4152 SMAD5 0.244144631051204 0.152207328352735 0.411224409476418 0.240557292077483 0.0297722031278749 -0.0427771804462918
4154 COMMD7 0.00359110957515705 0.356776179594173 0.0403011252775226 0.46102115936713 -0.378701429392162 -0.0349700404283482
4156 WARS2 0.176839623215957 0.539046580401451 0.337259355108987 0.631102714353746 -0.181345399103002 -0.0925781800810963
4162 COX20 0.15341530082837 0.193548771273882 0.308379649354426 0.289028328351782 0.247506322598129 0.161039037726759
4165 TXN2 0.275302879763118 0.547475396775917 0.444330435189866 0.638228075160393 -0.10326402806934 0.0690349375401649
4167 GCSH 0.766697428357519 0.626837997420702 0.84795424982447 0.705789313606603 0.0371230137396346 0.0627357252726242
4170 LCMT1 0.132801193069995 0.40201827814003 0.281192148122118 0.504814800498009 -0.24993298547987 -0.0930667841091442
4171 FKBP2 0.0111556908919057 0.000399737295866862 0.0702129945999492 0.00433308907865166 -0.290817124837758 0.212439065266253
4173 TMUB1 0.153967080308468 0.167532558905869 0.30896716549318 0.259547597993647 0.0965514748703562 0.0940269790430595
4176 PLG 0.178935722770093 0.87175010913434 0.340004148699706 0.903519936900149 -0.199504278199296 -0.0154168378512569
4182 ATAD2B 0.0649961281272354 0.0366653385998474 0.181750383136991 0.0821202044971051 -0.200364146676284 -0.292819095234726
4186 GEMIN7 0.134988685215035 0.823586581169412 0.284686700384782 0.868381369756137 0.166944371917097 0.0197236631164532
4187 SPAST 0.265289675075259 0.585240302732258 0.434545961611476 0.669585280049109 -0.132580508479029 0.0538145197321267
4188 FGFR1OP2 0.146416888751557 0.121055754936761 0.300219548715594 0.201693041029499 0.132506871961253 0.134930183780774
4189 SIRT1 0.455866760715558 0.0542760317253848 0.611603513080282 0.110083362151486 -0.0869675583671405 -0.256197663441611
4195 CIB1 0.931339108078522 0.013862192164252 0.957420302564931 0.040651958437489 -0.0123704931526731 0.289612634601429
4196 COMMD9 0.284336999243021 0.0448791026428231 0.45368470321234 0.0950856468601115 0.0714362154469903 0.173927771039146
4199 KIF13B 0.0279822401291327 0.0312286161998597 0.115040567838277 0.0731068826098932 -0.522650794988712 -0.294166531099014
4203 MRPL18 0.0395935063803624 0.42473696840697 0.138097027644714 0.525425007745652 -0.208635568001844 0.0839085486005757
4204 GHITM 0.000231214777585138 0.000286336355756842 0.0135150882115664 0.00366850736979557 0.251374552174198 1.02131597565337
4205 UFC1 0.755070465194707 0.118431646422219 0.840844390672935 0.198382589605632 -0.0233691106928227 -0.194538935352394
4220 HUS1 0.997777423409888 0.0842326689010436 0.99858062236372 0.152763943318781 -0.000142581970578703 -0.190501244226912
4222 GLRX 0.251761125762077 0.386648715633939 0.420008948707735 0.490116719146572 -0.121980458516017 -0.123716467341055
4223 BAK1 0.0496030772473945 0.0101566392535246 0.156934919213028 0.0323385698441101 0.24098797500738 0.337492660277116
4225 SELENOT 0.420442721966135 0.00125636254742822 0.583434726245768 0.00829455681822508 0.180632055139707 0.537653624850408
4227 TIMM17A 0.406446716575195 0.1186167638449 0.569355400539434 0.198499957860072 -0.199750258481032 -0.0474353724221039
4230 GSTZ1 0.0755142312544661 0.0546615036355415 0.200853885392146 0.110648393749536 -0.214442695041491 -0.202661140668974
4237 ERAL1 0.246415147500723 0.144339743947097 0.414239949160034 0.231157956271712 -0.0662782039438277 -0.110181113138783
4239 HMCES 0.0865010261160533 0.00121608678488746 0.218723546037256 0.00812839013753221 -0.075024965809062 -0.209382812997639
4241 DUS1L 0.0256141598337432 0.786683831878898 0.109414307459247 0.838697325191591 -0.495552174959375 0.0521669508050273
4244 MAEA 0.00352720560824761 0.156036961496128 0.0399381062021143 0.245485505381143 -0.202606048656474 -0.114723133065564
4246 MAP3K7 0.00665403098778123 0.0632667097147062 0.0539478045662631 0.123293858992214 0.138899601905274 -0.0633155995355619
4250 CDC45 0.000920206829944983 8.78554183169303e-05 0.0216734003353267 0.00213492791177667 -0.348706373959102 -0.594039628836651
4257 TREX1 0.119847734838069 0.0801144026578948 0.265439399025179 0.147151223618617 -0.186423830986222 -0.241437959759489
4259 VKORC1L1 0.138448195273726 0.00380509035067745 0.289889910492235 0.0169057061417223 0.158905263784494 0.520356700108715
4260 ELOVL5 0.0598252153463035 0.00336226204397233 0.174484286691921 0.0155567977663077 -0.114997470409865 0.292911355708013
4266 SEC61B 0.608106235950292 0.0092179332624066 0.734552596797832 0.0301974826368459 -0.0477129764950686 0.312541976803681
4268 NDUFA4 0.257356391383764 0.0205098908527586 0.426810856072529 0.0538724641607222 0.0908956707043842 -0.437906078359557
4270 MRPL20 0.047992284652446 0.0742968489610284 0.154100913296544 0.139131870557989 -0.201371521302683 -0.16552098418712
4276 DENND10 0.321857106081881 0.997199783149503 0.490557238244939 0.997909709263157 -0.140247861428522 0.00052071896755379
4277 POP7 0.0880764869561721 0.418656755785184 0.221339451342248 0.520405227652285 -0.148086060025303 0.0206220734829685
4279 DSTN 0.378850592740685 0.963382093412484 0.542142844353272 0.972210121954185 -0.0546073530701356 -0.00364015432005793
4280 CHURC1 0.197930773568413 0.553127492915897 0.361172637454073 0.642790279149682 0.0995058656151642 -0.044264284701276
4284 LETMD1 0.0260491967068 0.00720045977072586 0.110150028572024 0.0256677546647914 -0.111921763367693 0.154401798419345
4290 COMTD1 0.135716767212168 0.147370496747571 0.285556905321212 0.234548460115574 -0.155826473820406 -0.21588218780386
4299 EMC4 0.237020731888663 0.00726597565296305 0.403824657095365 0.0258124159092222 0.0687930853457157 0.166995846421427
4300 DFFB 0.298611684618396 0.72718208189048 0.469078628098579 0.793808300324044 0.040912907524989 0.0167198471172956
4302 TBPL1 0.00724053080694701 0.0389314919556183 0.0556864598168763 0.0855924071491471 0.272288482617196 0.156483215442224
4306 DAD1 0.124084257590979 0.00309493367101342 0.270940196379798 0.0146429402935699 0.140911907450565 0.488604150918571
4309 IREB2 0.197610982906443 0.0137579667460685 0.361149186853452 0.0404867304557034 -0.114923015916768 -0.175238283663942
4315 ABHD17B 0.195970532619001 0.00579705514745843 0.359059637818035 0.0220776950128521 0.182081418714235 0.300884405015825
4316 CCNB2 0.372081278029568 0.479600014076844 0.536013116053959 0.577304575084127 0.333389752330223 0.217376982729341
4317 ELP6 0.8153260346175 0.0113183476607074 0.882133686283483 0.0348957653356663 -0.00759749267921528 -0.0869875330274521
4319 RPP25 0.369398239953953 0.564531459724601 0.534175363318654 0.652818327867411 0.0792970610862405 0.0459798659734272
4325 JADE3 0.248417197754671 0.391317194010114 0.416441424930751 0.494738103614155 -0.415321507283563 -0.299565082350275
4347 ADO 0.112933935710261 0.0885693491667715 0.255332695175216 0.158737864019117 0.296409752183056 0.333220529053015
4351 TRIM38 0.0805686178708669 0.228173993189454 0.210087237329777 0.326883085731695 -0.0938160482129788 0.056787234234525
4356 NRM 0.438623263247393 0.000722081675861083 0.597451055412764 0.00587656407902039 -0.0889651527797373 0.433265838524056
4359 S100A4 0.107888232247529 0.00170286416168221 0.248743303435496 0.00984807251493531 0.196675934816454 -0.441041930608822
4362 TRMT10A 0.424856708533486 0.907627318394534 0.587055711032694 0.930826035270479 0.127796572200751 0.00946443763186622
4368 P2RY8 0.325531385657123 0.0660262890215898 0.494120367202718 0.1274718657127 0.0522528561345545 0.149228233119148
4371 YIPF4 0.495244668513713 0.738199922978773 0.647646893437842 0.802613990986623 0.0553917155856745 -0.0443798338790611
4372 CCDC69 0.304917467967562 0.0526282258980363 0.475219546204478 0.107712019473403 0.097305126165697 0.405931817093217
4374 KDSR 0.0487805819320804 0.0368612443900938 0.155473086256434 0.0823451881584487 -0.0925353766123145 0.133964404960084
4381 TPMT 0.00258981958329647 0.00863039829741637 0.0344599130157905 0.0288385678421092 -0.198368689847433 -0.152424665176655
4384 MAPKAPK2 0.282820456994987 0.675224971441468 0.452266681956831 0.747266292961521 0.198977206241596 0.0671162555862157
4386 KCTD5 0.554558244483154 0.532363695049376 0.693914883536482 0.624974934355992 0.0251490620331882 0.0458163969715084
4395 PPCDC 0.0435563438287282 0.176392631056997 0.145498034466694 0.269642131822509 0.362062423442614 0.144237317497167
4396 GMEB1 0.0354947625710824 0.0731648492012555 0.130113945515526 0.137910145471849 -0.149106196085432 -0.167154662687484
4397 MRPS16 0.148585472379481 0.629812424837703 0.302504164486425 0.708367907640146 -0.0971328993161329 -0.0501971371932566
4398 RPS28 0.442867654572533 0.745762250435123 0.600860545233927 0.808559993349853 0.0817824411452381 0.0306731907724398
4400 DNAJB12 0.592241730998069 0.556009996084766 0.722819232994966 0.644907275333005 -0.120744930139507 -0.121597374287582
4402 TTC9 0.0327972154402199 0.0189309095834319 0.125326727812456 0.0508228153546905 -0.29374694020505 -0.19778171474815
4411 MPDU1 0.000290108658622474 0.00200876579681664 0.0137373140937391 0.010898712541219 0.37914726184083 0.545853259818873
4414 NRF1 0.704552061728223 0.0740910752859966 0.805736074128432 0.138995993110609 -0.0329821402493717 0.142837943897677
4415 TCF20 0.126676653486596 0.278892446353986 0.274113026106447 0.381084293117273 -0.0935429780087116 -0.0586514093897588
4417 NSMCE3 0.902724170129398 0.283014306491255 0.941656651469118 0.38549527642072 -0.0111577254325823 -0.102913663978537
4421 MLLT1 0.00906822272319843 0.00414398193733539 0.0620929494351433 0.0177402830869106 -0.294866894787843 -0.430559398387933
4424 ZYG11B 0.673823011499212 0.394930560202982 0.786405390647107 0.497811211438823 -0.0163527578338734 -0.0259884844034932
4430 UBE3D 0.339062830120231 0.314803010588707 0.506636607593047 0.418874134397725 -0.135604970204705 -0.0931058278608408
4431 CP 0.0266070278390892 0.0343448768553302 0.111430527206513 0.0784506101514516 0.234793235529256 0.227721091063787
4433 CLN6 0.157339390531356 0.00169845758594274 0.313355853271835 0.0098449563521396 0.189304264033087 0.244094642626214
4437 TNFAIP3 0.411570847289743 0.164404274535943 0.574701823726726 0.255772926058924 0.12714739741385 0.21707792060884
4441 IER3IP1 0.0856330442171448 0.00409093565364712 0.218126675303587 0.0175928145024925 -0.138132433628575 0.258688722593359
4442 MMGT1 0.334198444984863 0.831974449977217 0.502705943400655 0.874828210552656 0.155088630076866 0.0297013439993759
4446 LMBRD1 0.663460102504766 0.611356718760786 0.778524028692966 0.692576576122965 -0.274079297322171 -0.223877102557749
4447 MTMR6 0.0333852728925374 0.00143261004143799 0.126506808087719 0.00890178820466153 0.0801587318886146 0.239646638832868
4450 ERLEC1 0.98571466101051 0.691098715807484 0.991461151455578 0.761901374445056 0.000485141014827661 0.012333768704778
4455 GLTP 0.00403803909932459 0.000196447075773339 0.0422240209658668 0.00304434150958924 0.263214465332464 0.383476473293605
4456 CLN3 0.0341310324365598 0.412848945044919 0.127923406148902 0.514917142060844 0.0925404388030326 0.0443945053823089
4465 PFDN4 0.131142454483416 0.0998966971330978 0.279106726239999 0.173686699483008 0.150625216644688 0.195540078830138
4467 VPS8 0.00592329590106756 0.000668381111188843 0.0516501925228956 0.00564857834088855 0.413023763553545 0.305608276326927
4469 PIGU 0.137959689856399 0.00306174940135475 0.289223415364047 0.0145662158231563 -0.0823128404398883 0.202619088283063
4472 TCL1A 0.49775866599592 0.301473017140311 0.649785335484207 0.404569441721091 -0.116674433014698 0.147633142648575
4474 ATP5MC1 0.322752839469615 0.940158145947595 0.491269857407291 0.953506648310375 0.219395395759493 0.0117133352147967
4479 MRPL41 0.206286734432172 0.004092300745943 0.370357314401985 0.0175928145024925 -0.0699343660673364 -0.206378288403352
4482 PAIP2 0.1829685743807 0.124975897335201 0.343471861163488 0.207198989303972 0.0333599290895013 -0.103442052069214
4483 UQCC1 0.097328365606197 0.268463426447413 0.23529124182246 0.371343317822504 -0.0837283451780344 0.0587675193860964
4490 MMAA 0.0130254043940528 0.00561321777367958 0.0771390081734754 0.0216821008929593 0.260278065187737 0.370231729748522
4496 STX12 0.0180804673327281 0.0487284948615968 0.0907706100040745 0.10125198289989 0.125873554372658 0.0991746725912872
4497 MRPS21 0.346539120750821 0.962735837189653 0.512914533088353 0.971747405088465 -0.0920115076402173 0.003838736805994
4498 TRUB1 0.000237165099425879 0.00160068918312335 0.0135150882115664 0.00956716768111599 -0.604426488901812 -0.619929857740523
4505 PRAG1 0.774852432959066 0.876747266305696 0.854053703789635 0.907603118237733 -0.0133454911822941 -0.00989384718494257
4506 MAP4K5 0.853116296825136 0.107568958324625 0.908773400363635 0.183512501083803 -0.0517532867502908 -0.388290458661512
4509 BRK1 0.400433462066251 0.00521761163458395 0.563218369471444 0.0207262914970119 0.0562652386028049 0.318199879552402
4513 SUMO1 0.426260178914899 0.00648552162531137 0.587771808140149 0.0238475575828265 -0.116003669119118 -0.13473682820586
4517 MTRES1 0.0260589020793278 0.10678878056821 0.110150028572024 0.182602817383897 -0.383696685471051 -0.122396251389597
4521 TSPAN33 0.742785494020122 0.0183321380666433 0.831826567284139 0.0495753117204523 -0.0206560560438618 0.272525962543964
4522 HMG20A 0.169675984097523 0.1137839419679 0.328683717697896 0.19196404290282 -0.102835026634713 -0.125364013760969
